company_id,year,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning,net_debt,asset_turnover
ADANIPORTS,Mar 2023,1.1772455881380952,False,4.771053745239103,,False,46002,0.18524737258246493
ADANIPORTS,Mar 2024,0.9373223691689719,False,5.949506037321624,,False,45181,0.22830109659056916
ADANIPOWER,Mar 2013,9.735616119263918,True,0.6899588960657663,,True,41773,0.12236688121708601
ADANIPOWER,Mar 2014,6.747669264863212,True,1.1364728495915426,,True,44035,0.2609509865676978
ADANIPOWER,Mar 2015,7.815196506550218,True,1.2060032894736843,,True,44385,0.3195095256011219
ADANIPOWER,Mar 2016,7.06065881092662,True,1.5469424460431656,,False,52729,0.33481542074570547
ADANIPOWER,Mar 2017,17.494666666666667,True,0.3920704845814978,,True,52320,0.31625903707121983
ADANIPOWER,Mar 2018,59.43194600674916,True,1.111310592459605,,True,52835,0.29202623403520883
ADANIPOWER,Mar 2019,6.091804979253112,True,1.313593777620647,,True,46977,0.3513127895859381
ADANIPOWER,Mar 2020,8.517049837987965,True,1.139604891815616,,True,55196,0.3527890703098967
ADANIPOWER,Mar 2021,4.005109433386716,False,2.0754014884449665,,False,52499,0.3327284724513362
ADANIPOWER,Mar 2022,2.662675407704394,False,3.3672771672771673,,False,48962,0.33801734548248985
ADANIPOWER,Mar 2023,1.4175257731958764,False,4.2927414517096585,,False,41696,0.4517891891262045
ADANIPOWER,Mar 2024,0.8023177656738903,False,8.297225501770956,,False,34242,0.5472399439185297
AMBUJACEM,Dec 2012,0.006820506991019666,False,32.58974358974359,,False,-1521,0.7897124341838802
AMBUJACEM,Dec 2013,0.0050729232720355105,False,30.73134328358209,,False,-1666,0.7070855202222909
AMBUJACEM,Dec 2014,0.0033763654419066533,False,35.65151515151515,,False,-2063,0.7173223807465052
AMBUJACEM,Dec 2015,0.0034076526141563626,False,20.597826086956523,,False,-2114,0.6677280124531239
AMBUJACEM,Dec 2016,0.00146309469754301,False,23.673202614379086,,False,-146,0.6121740190104802
AMBUJACEM,Dec 2017,0.0011609907120743034,False,20.354368932038835,,False,-129,0.6648736939930722
AMBUJACEM,Dec 2018,0.001788109074653554,False,24.958823529411763,,False,-93,0.6964510176245621
AMBUJACEM,Dec 2019,0.0017027992358169283,False,30.576470588235296,,False,-109,0.6745980387276619
AMBUJACEM,Dec 2020,0.02069692841762974,False,37.81428571428572,,False,304,0.6172516239488394
AMBUJACEM,Dec 2021,0.01881359943204228,False,44.26027397260274,,False,279,0.6407477048999004
AMBUJACEM,Mar 2024,0.01686125048243921,False,28.264492753623188,,False,-150,0.5081135747230352
APOLLOHOSP,Mar 2013,0.4415726246814707,False,6.262135922330097,,False,686,0.7829248026589115
APOLLOHOSP,Mar 2014,0.4514612025529056,False,5.831932773109243,,False,1022,0.814392523364486
APOLLOHOSP,Mar 2015,0.6279949558638083,False,6.6440677966101696,,False,1681,0.7940857717912989
APOLLOHOSP,Mar 2016,0.8505402160864346,False,4.311111111111111,,False,2482,0.8355978260869565
APOLLOHOSP,Mar 2017,0.9429692214846107,False,3.0894941634241246,,False,2719,0.8954708132790324
APOLLOHOSP,Mar 2018,1.0538130381303814,False,2.7966101694915255,,False,3075,0.9589343880874825
APOLLOHOSP,Mar 2019,1.1016796640671866,False,3.3516819571865444,,False,3211,1.0492035784420686
APOLLOHOSP,Mar 2020,1.0766467065868264,False,3.401500938086304,,False,3162,0.996279564177518
APOLLOHOSP,Mar 2021,0.9037584184227677,False,2.7683741648106905,,False,2817,0.9269662921348315
APOLLOHOSP,Mar 2022,0.723457229237062,False,6.746701846965699,,False,3252,1.1057235502601614
APOLLOHOSP,Mar 2023,0.6989351403678606,False,5.616797900262467,,False,3758,1.152330743618202
APOLLOHOSP,Mar 2024,0.7688869665513264,False,5.565701559020044,,False,4347,1.1383944570541153
ASIANPAINT,Mar 2013,0.0741725768321513,False,44.07142857142857,,False,-45,1.5483490566037736
ASIANPAINT,Mar 2013,0.0741725768321513,False,44.07142857142857,,False,-45,1.5483490566037736
ASIANPAINT,Mar 2014,0.06164892300074276,False,44.333333333333336,,False,-1175,1.513312693498452
ASIANPAINT,Mar 2014,0.06164892300074276,False,44.333333333333336,,False,-1175,1.513312693498452
ASIANPAINT,Mar 2015,0.08814846056516237,False,56.785714285714285,,False,-1170,1.5273726722010321
ASIANPAINT,Mar 2015,0.08814846056516237,False,56.785714285714285,,False,-1170,1.5273726722010321
ASIANPAINT,Mar 2016,0.04950191570881226,False,59.95918367346939,,False,-2389,1.351548442087319
ASIANPAINT,Mar 2016,0.04950191570881226,False,59.95918367346939,,False,-2389,1.351548442087319
ASIANPAINT,Mar 2017,0.07364544976328248,False,90.05405405405405,,False,-2092,1.2141878274889157
ASIANPAINT,Mar 2017,0.07364544976328248,False,90.05405405405405,,False,-2092,1.2141878274889157
ASIANPAINT,Mar 2018,0.0633769322235434,False,86.34146341463415,,False,-1608,1.2224805638305603
ASIANPAINT,Mar 2018,0.0633769322235434,False,86.34146341463415,,False,-1608,1.2224805638305603
ASIANPAINT,Mar 2019,0.13937282229965156,False,36.71818181818182,,False,-1249,1.1840728660225244
ASIANPAINT,Mar 2019,0.13937282229965156,False,36.71818181818182,,False,-1249,1.1840728660225244
ASIANPAINT,Mar 2020,0.11036525172754195,False,44.23529411764706,,False,-901,1.2523856735654977
ASIANPAINT,Mar 2020,0.11036525172754195,False,44.23529411764706,,False,-901,1.2523856735654977
ASIANPAINT,Mar 2021,0.0853506168983289,False,56.391304347826086,,False,-3644,1.0667157946450503
ASIANPAINT,Mar 2021,0.0853506168983289,False,56.391304347826086,,False,-3644,1.0667157946450503
ASIANPAINT,Mar 2022,0.11490008688097307,False,53.68421052631579,,False,-1661,1.2675755727850857
ASIANPAINT,Mar 2022,0.11490008688097307,False,53.68421052631579,,False,-1661,1.2675755727850857
ASIANPAINT,Mar 2023,0.12087293646823412,False,46.46527777777778,,False,-2329,1.3378719112455875
ASIANPAINT,Mar 2023,0.12087293646823412,False,46.46527777777778,,False,-2329,1.3378719112455875
ASIANPAINT,Mar 2024,0.1321016659547202,False,41.00487804878049,,False,-2114,1.187084044011906
ASIANPAINT,Mar 2024,0.1321016659547202,False,41.00487804878049,,False,-2114,1.187084044011906
ATGL,Mar 2018,1.3238188976377954,False,3.568,,False,1165,0.49018908312522297
ATGL,Mar 2019,0.35753176043557167,False,5.711111111111111,,False,218,0.83935546875
ATGL,Mar 2020,0.2909585316111489,False,15.585365853658537,,False,146,0.7572697899838449
ATGL,Mar 2021,0.27352637021716647,False,18.35,,False,112,0.529338327091136
ATGL,Mar 2022,0.4283940397350993,False,15.452830188679245,,False,401,0.6881087202718007
ATGL,Mar 2023,0.48350901054063244,False,11.846153846153847,,False,740,0.7755535872453498
ATGL,Mar 2024,0.43491620111731844,False,10.504504504504505,,False,851,0.6788531553398058
BAJAJ-AUTO,Mar 2013,0.014383137011779294,False,4446.0,,False,-5943,1.5840056953013764
BAJAJ-AUTO,Mar 2014,0.0058030884233303826,False,4837.0,,False,-8389,1.3154559707342566
BAJAJ-AUTO,Mar 2015,0.010094637223974764,False,726.0,,False,-8873,1.3525616935988976
BAJAJ-AUTO,Mar 2016,0.008416547788873038,False,5987.0,,False,-10949,1.3093967517401393
BAJAJ-AUTO,Mar 2017,0.006720430107526882,False,5897.0,,False,-15357,1.0054071540807838
BAJAJ-AUTO,Mar 2018,0.005924112607099143,False,6250.0,,False,-18774,1.0027445209021122
BAJAJ-AUTO,Mar 2019,0.005380278052769767,False,1806.5,,False,-20478,1.0528542692654506
BAJAJ-AUTO,Mar 2020,0.005816637429600221,False,2313.6666666666665,,False,-19788,1.1285929837797057
BAJAJ-AUTO,Mar 2021,0.0044366223004436624,False,929.7142857142857,,False,-24566,0.8255758585798464
BAJAJ-AUTO,Mar 2022,0.004119360996684417,False,881.1111111111111,,False,-26511,0.9440061519182023
BAJAJ-AUTO,Mar 2023,0.004223145562291397,False,204.2,,False,-26059,1.037539845173042
BAJAJ-AUTO,Mar 2024,0.06601754022512257,False,174.41666666666666,,False,-26175,1.1404534363562424
AXISBANK,Mar 2013,8.93461608058387,False,1.2697298122424057,,True,182876,0.07981900293048468
AXISBANK,Mar 2014,8.680070840712574,False,1.3034436191762322,,True,220187,0.0793089167852983
AXISBANK,Mar 2015,9.046652873256358,False,1.331261207411835,,True,288111,0.07593265174652161
AXISBANK,Mar 2016,8.815511865419444,False,1.4272756376053783,,True,340751,0.07501642608627218
AXISBANK,Mar 2017,9.355037247250799,False,2.0353263193909847,,False,398419,0.07284508276883928
AXISBANK,Mar 2018,9.522715591757908,False,2.632716330810614,,False,458388,0.06505585452953874
AXISBANK,Mar 2019,10.501106162060116,False,2.0674028941355673,,False,537940,0.06754655142338394
AXISBANK,Mar 2020,9.234850590687978,False,2.2559052584153956,,False,642055,0.06750392295489033
AXISBANK,Mar 2021,8.210427244821128,False,2.588470319634703,,False,625215,0.06328240118680725
AXISBANK,Mar 2022,8.632964375406939,False,1.968793114775639,,False,746335,0.056345695985629454
AXISBANK,Mar 2023,8.876784737365254,False,1.8029486464721551,,False,863943,0.06334636995339248
AXISBANK,Mar 2024,8.249122739980766,False,1.691203992514036,,False,962948,0.0720367478374617
BAJAJFINSV,Mar 2013,1.6650858754165598,False,3.2666112956810633,,False,-30260,0.12322166131252868
BAJAJFINSV,Mar 2014,2.0948238831615122,False,2.87708066581306,,False,-25807,0.08097280292539961
BAJAJFINSV,Mar 2015,2.372801875732708,False,2.4748878923766817,,False,-25055,0.12847395384685134
BAJAJFINSV,Mar 2016,2.651812633281859,False,2.3423705248522766,,False,-17636,0.19752575732797184
BAJAJFINSV,Mar 2017,2.989412420283574,False,2.344725511302476,,False,-14376,0.19054690780163902
BAJAJFINSV,Mar 2018,3.2072938534394377,False,2.3811520635621277,,False,-3733,0.20346223856755452
BAJAJFINSV,Mar 2019,4.201937657961246,False,2.259125732311852,,False,18075,0.20441111558907632
BAJAJFINSV,Mar 2020,4.0640214682767875,False,1.9218947368421053,,False,35391,0.21627590488014517
BAJAJFINSV,Mar 2021,3.585291655037678,False,2.1171015742937245,,False,14807,0.21651985920777572
BAJAJFINSV,Mar 2022,4.004745695331329,False,2.2289957420292867,,False,41957,0.20516896461745643
BAJAJFINSV,Mar 2023,4.573986683043507,False,2.4126817447495963,,False,76089,0.2024464665849369
BAJAJFINSV,Mar 2024,4.789368120938867,False,2.197130112323319,,False,120548,0.2053943414307379
BAJAJHLDNG,Mar 2013,0.0,False,,,False,-9577,0.03127610208816705
BAJAJHLDNG,Mar 2014,0.0,False,,,False,-11325,0.03398136246786632
BAJAJHLDNG,Mar 2015,0.0,False,,,False,-13078,0.037716835816598286
BAJAJHLDNG,Mar 2016,0.0,False,,,False,-13276,0.030377456049638055
BAJAJHLDNG,Mar 2017,0.0,False,,,False,-17364,0.047068030633350105
BAJAJHLDNG,Mar 2018,0.0,False,,,False,-24575,0.016621156357592308
BAJAJHLDNG,Mar 2019,0.0,False,,,False,-26257,0.0159582345971564
BAJAJHLDNG,Mar 2020,0.006051219248640277,False,258.38461538461536,,False,-31900,0.013290965199058938
BAJAJHLDNG,Mar 2021,0.0036591600075335648,False,950.75,,False,-44778,0.010046163992086172
BAJAJHLDNG,Mar 2022,0.0026609401988702676,False,1421.0,,False,-52850,0.009031872807344929
BAJAJHLDNG,Mar 2023,0.0021049296093431716,False,721.8571428571429,,False,-52462,0.009814243814394224
BAJAJHLDNG,Mar 2024,0.0011613545449517945,False,3764.5,,False,-64652,0.026119918356071883
BAJFINANCE,Mar 2015,5.553125,False,68.34615384615384,,False,26329,0.16449054301403296
BAJFINANCE,Mar 2016,4.985189174633096,False,68.02857142857142,,False,35996,0.1553871372916356
BAJFINANCE,Mar 2017,5.130208333333333,False,149.04545454545453,,False,45180,0.15643878175456213
BAJFINANCE,Mar 2018,4.1997097425542655,False,414.6,,False,63418,0.15031014882426472
BAJFINANCE,Mar 2019,5.1575366807127985,False,422.15384615384613,,False,92989,0.1488090925921454
BAJFINANCE,Mar 2020,4.015280871071517,False,1020.8888888888889,,False,112262,0.1604345736688748
BAJFINANCE,Mar 2021,3.5655777669429547,False,3621.0,,False,113237,0.15555490756400536
BAJFINANCE,Mar 2022,3.779928167821929,False,-700.6470588235294,,True,152986,0.14889461944603918
BAJFINANCE,Mar 2023,3.985323328183624,False,-2546.4,,True,193938,0.15046180230065473
BAJFINANCE,Mar 2024,3.824788776468134,False,2689.1666666666665,,False,262465,0.14630251608816688
BANKBARODA,Mar 2013,15.299320954269575,False,2.4280647306583907,,False,383575,0.06514631194503984
BANKBARODA,Mar 2014,16.301767643406347,False,2.169396939693969,,False,494860,0.059847301598570636
BANKBARODA,Mar 2015,15.838045599504975,False,2.4716461736098365,,False,540744,0.06119493273530382
BANKBARODA,Mar 2016,14.599816483542337,False,4.233144192256342,,False,491642,0.06626271570214692
BANKBARODA,Mar 2017,15.057909768500243,False,2.4240897064382008,,False,507783,0.06183538742185936
BANKBARODA,Mar 2018,14.437808701627796,False,3.2623873873873874,,False,497174,0.061588989510508216
BANKBARODA,Mar 2019,13.354716706669576,False,3.271839736274883,,False,538740,0.06454548781826833
BANKBARODA,Mar 2020,14.046318196152633,False,3.327700762857846,,False,779254,0.06574939475888278
BANKBARODA,Mar 2021,12.95270057045758,False,2.591475454483557,,False,785314,0.061791002829544674
BANKBARODA,Mar 2022,12.902404510770772,False,2.6060437651962487,,False,837744,0.05475998062861488
BANKBARODA,Mar 2023,12.77989624482414,False,2.3494930875576037,,False,945105,0.06193380698630487
BANKBARODA,Mar 2024,12.143718727289434,False,1.8967477242617206,,False,1046625,0.07153782236255685
BHARTIARTL,Mar 2013,1.326179404634156,False,5.337242752821421,,False,59026,0.48709881623092993
BHARTIARTL,Mar 2014,1.2700984001606532,False,4.999659806089471,,False,60365,0.47310074273246205
BHARTIARTL,Mar 2015,2.097066143751414,False,7.837381916329285,,False,72663,0.5282045081043647
BHARTIARTL,Mar 2016,1.5073536019170286,False,4.545050315937281,,False,88669,0.4300402722834028
BHARTIARTL,Mar 2017,1.5904650369865247,False,3.880067036765476,,False,92949,0.41092965797470754
BHARTIARTL,Mar 2018,1.60112173725462,False,3.413574951747802,,False,95175,0.33119056111509654
BHARTIARTL,Mar 2019,1.7561289780602887,False,2.8467331952551307,,False,109717,0.29478954551757863
BHARTIARTL,Mar 2020,1.9214207012768163,False,-0.08326186392224127,,True,122752,0.2437794319545742
BHARTIARTL,Mar 2021,2.7612674503417978,False,2.7210920416142073,,False,135235,0.2921342442446221
BHARTIARTL,Mar 2022,2.5494786188658836,False,3.742778045257583,,False,140329,0.32265985985875134
BHARTIARTL,Mar 2023,2.914018281912768,False,3.7457512953367877,,False,193066,0.3129969835139251
BHARTIARTL,Mar 2024,2.6094723973904306,False,3.3055457435535147,,False,183990,0.3393112060793767
BEL,Mar 2013,4.0,False,184.42857142857142,,False,24,139.4
BEL,Mar 2014,3.0,False,194.71428571428572,,False,21,141.69565217391303
BEL,Mar 2015,3.7142857142857144,False,240.85714285714286,,False,26,144.75510204081633
BEL,Mar 2016,2.0833333333333335,False,196.6,,False,25,141.42307692307693
BEL,Mar 2017,1.9333333333333333,False,122.88888888888889,,False,29,112.41558441558442
BEL,Mar 2018,1.5483870967741935,False,372.5,,False,48,85.95867768595042
BEL,Mar 2019,0.9591836734693877,False,186.375,,False,47,96.53968253968254
BEL,Mar 2020,0.8,False,357.25,,False,44,106.29508196721312
BEL,Mar 2021,0.8305084745762712,False,333.9,,False,49,92.82236842105263
BEL,Mar 2022,0.8405797101449275,False,397.3333333333333,,False,58,94.28220858895706
BEL,Mar 2023,0.52,False,230.05263157894737,,False,39,123.15277777777777
BEL,Mar 2024,0.5119047619047619,False,476.75,,False,42,125.88819875776397
BHEL,Mar 2013,0.08831712985695113,False,82.9296875,,False,2692,0.6809295719735999
BHEL,Mar 2014,0.14147900274336017,False,46.58646616541353,,False,4687,0.5251622837875509
BHEL,Mar 2015,0.055222615254187736,False,36.54347826086956,,False,1883,0.44127467140019444
BHEL,Mar 2016,0.006529475475785239,False,0.375,,True,-585,0.3889320950943166
BHEL,Mar 2017,0.0048164500293309456,False,4.47457627118644,,False,-601,0.4613601737495543
BHEL,Mar 2018,0.0034018865006958405,False,7.066666666666666,,False,-319,0.450844541757898
BHEL,Mar 2019,0.08406678747087756,False,7.126984126984127,,False,2446,0.47202667080167465
BHEL,Mar 2020,0.17725052337752967,False,0.7455138662316476,,True,4918,0.35599011461080426
BHEL,Mar 2021,0.1905476657814725,False,-5.687366167023555,,True,4766,0.30931022158684773
BHEL,Mar 2022,0.18222289292990265,False,2.752232142857143,,False,4625,0.3721815725289958
BHEL,Mar 2023,0.22372631060792517,False,2.5947712418300655,,False,5219,0.4051921476137625
BHEL,Mar 2024,0.36238644733611586,False,1.5929951690821256,,False,8600,0.399628688031043
BOSCHLTD,Dec 2012,0.041270410909743406,False,286.5,,False,-1299,1.0957985320172108
BOSCHLTD,Dec 2013,0.029075309818875118,False,,,False,-2019,0.9849285794623777
BOSCHLTD,Mar 2015,0.015108207431604737,False,179.85714285714286,,False,-2779,1.1586616815262198
BOSCHLTD,Mar 2016,0.005243838489774515,False,192.3846153846154,,False,-4578,0.7802622054210568
BOSCHLTD,Mar 2017,0.0,False,106.48148148148148,,False,-3927,0.8843220338983051
BOSCHLTD,Mar 2018,0.0,False,837.0,,False,-5240,0.8393767501974582
BOSCHLTD,Mar 2019,0.0,False,211.84615384615384,,False,-4054,0.9508261211644374
BOSCHLTD,Mar 2020,0.007982740021574973,False,137.8,,False,-3968,0.7388888888888889
BOSCHLTD,Mar 2021,0.005497302249821846,False,65.85714285714286,,False,-5103,0.6577771761202111
BOSCHLTD,Mar 2022,0.0068300898203592815,False,63.89655172413793,,False,-5455,0.764568462037638
BOSCHLTD,Mar 2023,0.004812494324888767,False,190.08333333333334,,False,-4970,0.9181991512393136
BOSCHLTD,Mar 2024,0.003232758620689655,False,71.7843137254902,,False,-5086,0.9638144626908672
BPCL,Mar 2013,1.9765722801788375,False,3.256949960285941,,False,25687,3.0414050334053346
BPCL,Mar 2014,1.705349794238683,False,5.4278506559031285,,False,26167,2.9891589418946416
BPCL,Mar 2015,1.1298643737257335,False,10.082203389830509,,False,17780,2.81038437478279
BPCL,Mar 2016,0.8414765776786357,False,21.888235294117646,,False,13987,2.173231353127676
BPCL,Mar 2017,1.1591875141957884,False,23.71264367816092,,False,14398,1.844883853106723
BPCL,Mar 2018,1.0284005570878505,False,15.382799325463743,,False,13934,1.9599770680315065
BPCL,Mar 2019,1.1566877337804722,False,10.253401360544217,,False,19932,2.1780085593678336
BPCL,Mar 2020,1.792291689477718,False,3.931740614334471,,False,38447,1.8863316982632905
BPCL,Mar 2021,1.0182429278312015,False,16.535113174695297,,False,27764,1.4298289207220862
BPCL,Mar 2022,1.243309893073885,False,9.23867996930161,,False,40918,1.849265980195063
BPCL,Mar 2023,1.2962146407084938,False,3.4539385847797064,,False,42598,2.5154936765386027
BPCL,Mar 2024,0.7218747934157467,False,11.355507351168956,,False,27968,2.213651947949293
BRITANNIA,Mar 2013,0.6810035842293907,False,11.536585365853659,,False,272,3.2846521508231548
BRITANNIA,Mar 2014,0.18796992481203006,False,82.625,,False,-48,3.280968201233982
BRITANNIA,Mar 2015,0.11646586345381527,False,274.5,,False,-373,2.8134622269960614
BRITANNIA,Mar 2016,0.06261950286806883,False,267.8,,False,-657,2.403262736119061
BRITANNIA,Mar 2017,0.046364985163204746,False,285.8,,False,-362,2.2034558286687758
BRITANNIA,Mar 2018,0.05901350557839107,False,208.375,,False,-878,1.9109483423284503
BRITANNIA,Mar 2019,0.03667999059487421,False,215.33333333333334,,False,-1320,1.7722026290477717
BRITANNIA,Mar 2020,0.3493072904837611,False,27.350649350649352,,False,-1355,1.4814814814814814
BRITANNIA,Mar 2021,0.5980834272829764,False,25.423423423423422,,False,-659,1.642
BRITANNIA,Mar 2022,0.9698983580922595,False,16.82638888888889,,False,719,1.8780390593862097
BRITANNIA,Mar 2023,0.8480475382003395,False,20.284023668639055,,False,-327,1.743236017538231
BRITANNIA,Mar 2024,0.5239786856127886,False,20.597560975609756,,False,-702,1.8484347442680775
CANBK,Mar 2013,14.936447410231967,False,2.1822853688029022,,False,248506,0.08124982114069311
CANBK,Mar 2014,14.843352332979851,False,2.3248069498069497,,False,312468,0.07896785008681076
CANBK,Mar 2015,15.37264557429521,False,2.1764208747094864,,False,347366,0.07843948166528812
CANBK,Mar 2016,15.634433816723234,False,3.3739080896315987,,False,354242,0.07812142445341257
CANBK,Mar 2017,15.420441112873,False,1.9965613856342332,,False,372785,0.06954017300753658
CANBK,Mar 2018,15.279182589370409,False,3.4536361178696944,,False,406312,0.06547784015773594
CANBK,Mar 2019,16.98548648146674,False,2.7433128091248613,,False,471488,0.06736744204343177
CANBK,Mar 2020,16.215356986846576,False,2.2699381303500297,,False,475525,0.0671112969356927
CANBK,Mar 2021,17.000448646050312,False,1.8804037078749025,,False,774807,0.05955965885006019
CANBK,Mar 2022,16.18939123225797,False,1.7432643911517152,,False,821279,0.056096772374083344
CANBK,Mar 2023,15.850052527737208,False,1.6884501480750247,,False,884267,0.06218909075110606
CANBK,Mar 2024,14.867419925542423,False,1.6106611743349857,,False,970573,0.0719985042520674
CHOLAFIN,Mar 2013,7.822233606557377,False,706.0,,False,15097,0.14099188062321702
CHOLAFIN,Mar 2014,7.903366856143419,False,950.0,,False,18036,0.1522001485332343
CHOLAFIN,Mar 2015,7.457943925233645,False,,,False,19925,0.15564772917714095
CHOLAFIN,Mar 2016,6.143324250681199,False,643.5,,False,22530,0.15109899960557927
